airport,side,period,hour_group,hours,avg_ops_per_hour,p90_ops_per_hour,p95_ops_per_hour,max_ops_per_hour,share_above_28,share_above_34,scheduled_ops,operated_ops,cancelled_ops,delay15_ops,nas_delay_minutes,cancel_rate,delay15_rate,nas_delay_per_scheduled_op
MSP,arr,stress,Facilitated hours,595,17.121008403361344,26.0,33.0,42,0.0773109243697479,0.025210084033613446,10187,10150.0,37.0,1950.0,39376.0,0.0036320801020909,0.1921182266009852,3.865318543241386
MSP,arr,stress,Other hours,245,2.9020408163265308,10.0,11.0,15,0.0,0.0,711,706.0,5.0,180.0,1200.0,0.007032348804500703,0.254957507082153,1.6877637130801688
MSP,dep,early_interim,Facilitated hours,238,18.714285714285715,28.0,30.0,32,0.06722689075630252,0.0,4454,4447.0,7.0,685.0,11643.0,0.001571621014818141,0.15403642905329434,2.614054782218231
MSP,dep,early_interim,Other hours,98,0.6836734693877551,5.0,5.0,5,0.0,0.0,67,66.0,1.0,3.0,160.0,0.014925373134328358,0.045454545454545456,2.388059701492537
MSP,dep,late_interim,Facilitated hours,221,19.84162895927602,30.0,32.0,34,0.1583710407239819,0.0,4385,4368.0,17.0,782.0,12139.0,0.003876852907639681,0.17902930402930403,2.7683010262257697
MSP,dep,late_interim,Other hours,91,0.945054945054945,7.0,7.0,7,0.0,0.0,86,86.0,0.0,4.0,70.0,0.0,0.046511627906976744,0.813953488372093
MSP,dep,reference,Facilitated hours,476,17.82563025210084,25.0,27.0,33,0.04201680672268908,0.0,8485,8440.0,45.0,1528.0,29141.0,0.005303476723629935,0.18104265402843603,3.4344136711844433
MSP,dep,reference,Other hours,196,1.0612244897959184,7.0,8.0,8,0.0,0.0,208,207.0,1.0,18.0,432.0,0.004807692307692308,0.08695652173913043,2.076923076923077
MSP,dep,stress,Facilitated hours,595,18.005042016806723,27.0,28.0,32,0.04873949579831933,0.0,10713,10666.0,47.0,1969.0,38401.0,0.004387193129842247,0.1846052878304894,3.5845234761504714
MSP,dep,stress,Other hours,245,0.7714285714285715,5.0,6.0,6,0.0,0.0,189,188.0,1.0,17.0,238.0,0.005291005291005291,0.09042553191489362,1.2592592592592593
MSY,arr,early_interim,Facilitated hours,238,7.487394957983193,12.0,13.0,16,0.0,0.0,1782,1774.0,8.0,403.0,4608.0,0.004489337822671156,0.22717023675310033,2.585858585858586
MSY,arr,early_interim,Other hours,98,1.9183673469387754,9.0,10.0,14,0.0,0.0,188,186.0,2.0,68.0,523.0,0.010638297872340425,0.3655913978494624,2.7819148936170213
MSY,arr,late_interim,Facilitated hours,221,7.0588235294117645,11.0,12.0,16,0.0,0.0,1560,1533.0,27.0,474.0,7536.0,0.01730769230769231,0.30919765166340507,4.8307692307692305
MSY,arr,late_interim,Other hours,91,1.945054945054945,9.0,10.0,15,0.0,0.0,177,173.0,4.0,76.0,330.0,0.022598870056497175,0.4393063583815029,1.8644067796610169
MSY,arr,reference,Facilitated hours,476,7.890756302521009,13.0,15.0,19,0.0,0.0,3756,3735.0,21.0,802.0,11948.0,0.005591054313099041,0.2147255689424364,3.1810436634717787
MSY,arr,reference,Other hours,196,2.586734693877551,10.0,14.0,16,0.0,0.0,507,501.0,6.0,127.0,963.0,0.011834319526627219,0.25349301397205587,1.8994082840236686
MSY,arr,stress,Facilitated hours,595,7.946218487394958,13.0,14.0,20,0.0,0.0,4728,4687.0,41.0,993.0,15534.0,0.008671742808798646,0.21186259867719223,3.285532994923858
MSY,arr,stress,Other hours,245,2.053061224489796,8.599999999999994,10.0,15,0.0,0.0,503,496.0,7.0,153.0,859.0,0.013916500994035786,0.3084677419354839,1.7077534791252484
MSY,dep,early_interim,Facilitated hours,238,7.810924369747899,12.0,13.0,14,0.0,0.0,1859,1851.0,8.0,480.0,8318.0,0.004303388918773534,0.2593192868719611,4.474448628294782
MSY,dep,early_interim,Other hours,98,1.1326530612244898,6.0,9.149999999999991,10,0.0,0.0,111,110.0,1.0,7.0,295.0,0.009009009009009009,0.06363636363636363,2.6576576576576576
MSY,dep,late_interim,Facilitated hours,221,7.3076923076923075,12.0,12.0,17,0.0,0.0,1615,1584.0,31.0,524.0,11130.0,0.019195046439628483,0.33080808080808083,6.891640866873065
MSY,dep,late_interim,Other hours,91,1.3516483516483517,8.0,10.5,12,0.0,0.0,123,120.0,3.0,12.0,297.0,0.024390243902439025,0.1,2.4146341463414633
MSY,dep,reference,Facilitated hours,476,8.405462184873949,13.0,14.0,17,0.0,0.0,4001,3971.0,30.0,863.0,12088.0,0.007498125468632842,0.21732561067741124,3.021244688827793
MSY,dep,reference,Other hours,196,1.3265306122448979,8.5,10.0,11,0.0,0.0,260,256.0,4.0,16.0,210.0,0.015384615384615385,0.0625,0.8076923076923077
MSY,dep,stress,Facilitated hours,595,8.272268907563026,12.0,13.299999999999955,18,0.0,0.0,4922,4869.0,53.0,1120.0,22295.0,0.010767980495733442,0.23002669952762375,4.529662738724096
MSY,dep,stress,Other hours,245,1.2612244897959184,8.0,10.0,11,0.0,0.0,309,306.0,3.0,16.0,614.0,0.009708737864077669,0.05228758169934641,1.9870550161812297
OAK,arr,early_interim,Facilitated hours,238,5.890756302521009,11.0,11.0,13,0.0,0.0,1402,1395.0,7.0,249.0,911.0,0.004992867332382311,0.17849462365591398,0.6497860199714693
OAK,arr,early_interim,Other hours,98,0.47959183673469385,2.0,5.0,5,0.0,0.0,47,47.0,0.0,20.0,40.0,0.0,0.425531914893617,0.851063829787234
OAK,arr,late_interim,Facilitated hours,221,5.552036199095022,10.0,10.0,13,0.0,0.0,1227,1219.0,8.0,305.0,1690.0,0.006519967400162999,0.2502050861361772,1.3773431132844336
OAK,arr,late_interim,Other hours,91,0.8681318681318682,4.0,6.0,8,0.0,0.0,79,79.0,0.0,41.0,186.0,0.0,0.5189873417721519,2.3544303797468356
OAK,arr,reference,Facilitated hours,476,5.531512605042017,9.0,12.0,13,0.0,0.0,2633,2622.0,11.0,350.0,1594.0,0.004177744018230156,0.13348588863463004,0.6053930877326243
OAK,arr,reference,Other hours,196,1.0561224489795917,6.0,6.0,9,0.0,0.0,207,207.0,0.0,46.0,290.0,0.0,0.2222222222222222,1.4009661835748792
OAK,arr,stress,Facilitated hours,595,5.821848739495798,11.0,12.0,14,0.0,0.0,3464,3445.0,19.0,583.0,1999.0,0.005484988452655889,0.16923076923076924,0.5770785219399538
OAK,arr,stress,Other hours,245,0.673469387755102,3.0,6.0,6,0.0,0.0,165,165.0,0.0,63.0,123.0,0.0,0.38181818181818183,0.7454545454545455
OAK,dep,early_interim,Facilitated hours,238,5.739495798319328,10.0,11.0,12,0.0,0.0,1366,1363.0,3.0,263.0,1613.0,0.0021961932650073207,0.1929567131327953,1.1808199121522693
OAK,dep,early_interim,Other hours,98,0.8469387755102041,4.8999999999999915,7.0,7,0.0,0.0,83,82.0,1.0,4.0,149.0,0.012048192771084338,0.04878048780487805,1.7951807228915662
OAK,dep,late_interim,Facilitated hours,221,5.497737556561086,9.0,10.0,11,0.0,0.0,1215,1211.0,4.0,327.0,2289.0,0.0032921810699588477,0.2700247729149463,1.8839506172839506
OAK,dep,late_interim,Other hours,91,1.010989010989011,6.0,8.0,8,0.0,0.0,92,91.0,1.0,2.0,200.0,0.010869565217391304,0.02197802197802198,2.1739130434782608
OAK,dep,reference,Facilitated hours,476,5.67436974789916,10.5,12.0,13,0.0,0.0,2701,2694.0,7.0,440.0,2846.0,0.00259163272861903,0.1633259094283593,1.0536838208071084
OAK,dep,reference,Other hours,196,0.7040816326530612,4.5,5.0,6,0.0,0.0,138,138.0,0.0,1.0,52.0,0.0,0.007246376811594203,0.37681159420289856
OAK,dep,stress,Facilitated hours,595,5.771428571428571,10.0,11.0,13,0.0,0.0,3434,3422.0,12.0,579.0,4361.0,0.0034944670937682005,0.16919929865575686,1.2699475829935936
OAK,dep,stress,Other hours,245,0.7877551020408163,5.199999999999989,6.0,7,0.0,0.0,193,192.0,1.0,8.0,207.0,0.0051813471502590676,0.041666666666666664,1.072538860103627
ORD,arr,early_interim,Facilitated hours,238,50.84873949579832,78.0,81.14999999999998,86,0.8613445378151261,0.8025210084033614,12102,12052.0,50.0,2349.0,46691.0,0.0041315485043794415,0.1949054098904746,3.85812262435961
ORD,arr,early_interim,Other hours,98,6.887755102040816,20.0,22.0,23,0.0,0.0,675,674.0,1.0,132.0,723.0,0.0014814814814814814,0.19584569732937684,1.0711111111111111
ORD,arr,late_interim,Facilitated hours,221,54.80995475113122,76.0,80.0,87,0.9276018099547512,0.8642533936651584,12113,12063.0,50.0,3310.0,61377.0,0.0041277965821844296,0.27439277128409184,5.067035416494675
ORD,arr,late_interim,Other hours,91,6.945054945054945,19.0,22.5,24,0.0,0.0,632,619.0,13.0,129.0,434.0,0.020569620253164556,0.2084006462035541,0.6867088607594937
ORD,arr,reference,Facilitated hours,476,46.976890756302524,71.5,79.0,86,0.7668067226890757,0.6890756302521008,22361,21909.0,452.0,5041.0,142316.0,0.0202137650373418,0.23008809165183258,6.364473860739681
ORD,arr,reference,Other hours,196,6.178571428571429,16.0,18.25,22,0.0,0.0,1211,1185.0,26.0,239.0,2534.0,0.021469859620148638,0.20168776371308017,2.092485549132948
ORD,arr,stress,Facilitated hours,595,49.596638655462186,76.0,82.0,87,0.8168067226890756,0.7159663865546219,29510,29353.0,157.0,5573.0,85077.0,0.005320230430362589,0.18986134296324056,2.882988817350051
ORD,arr,stress,Other hours,245,6.355102040816327,19.0,22.0,25,0.0,0.0,1557,1546.0,11.0,302.0,1992.0,0.007064868336544637,0.19534282018111254,1.2793834296724471
ORD,dep,early_interim,Facilitated hours,238,53.23529411764706,76.30000000000001,80.0,85,0.9117647058823529,0.8067226890756303,12670,12631.0,39.0,2367.0,36040.0,0.0030781373322809787,0.18739608898741192,2.844514601420679
ORD,dep,early_interim,Other hours,98,1.1428571428571428,7.0,8.149999999999991,9,0.0,0.0,112,112.0,0.0,5.0,113.0,0.0,0.044642857142857144,1.0089285714285714
ORD,dep,late_interim,Facilitated hours,221,57.04977375565611,76.0,78.0,87,0.9728506787330317,0.9049773755656109,12608,12563.0,45.0,3287.0,44380.0,0.003569162436548223,0.2616413277083499,3.51998730964467
ORD,dep,late_interim,Other hours,91,1.4835164835164836,9.0,10.5,13,0.0,0.0,135,134.0,1.0,8.0,195.0,0.007407407407407408,0.05970149253731343,1.4444444444444444
ORD,dep,reference,Facilitated hours,476,49.016806722689076,71.0,74.0,82,0.8445378151260504,0.773109243697479,23332,22885.0,447.0,5157.0,89891.0,0.01915823761357792,0.22534411186366615,3.852691582376136
ORD,dep,reference,Other hours,196,1.1785714285714286,7.5,9.0,11,0.0,0.0,231,223.0,8.0,18.0,837.0,0.03463203463203463,0.08071748878923767,3.6233766233766236
ORD,dep,stress,Facilitated hours,595,51.73109243697479,72.60000000000002,77.0,81,0.8722689075630252,0.8084033613445378,30780,30630.0,150.0,5502.0,112994.0,0.004873294346978557,0.17962781586679727,3.6710201429499674
ORD,dep,stress,Other hours,245,1.1306122448979592,8.0,8.0,9,0.0,0.0,277,275.0,2.0,5.0,397.0,0.007220216606498195,0.01818181818181818,1.4332129963898916
PDX,arr,early_interim,Facilitated hours,238,9.403361344537815,20.0,22.149999999999977,25,0.0,0.0,2238,2227.0,11.0,360.0,2443.0,0.004915102770330653,0.16165244723843736,1.0915996425379804
PDX,arr,early_interim,Other hours,98,2.326530612244898,11.0,12.0,13,0.0,0.0,228,225.0,3.0,43.0,348.0,0.013157894736842105,0.19111111111111112,1.5263157894736843
PDX,arr,late_interim,Facilitated hours,221,9.895927601809955,21.0,24.0,27,0.0,0.0,2187,2177.0,10.0,532.0,5523.0,0.004572473708276178,0.24437299035369775,2.5253772290809327
PDX,arr,late_interim,Other hours,91,2.4835164835164836,9.0,11.0,13,0.0,0.0,226,221.0,5.0,90.0,480.0,0.022123893805309734,0.4072398190045249,2.1238938053097347
PDX,arr,reference,Facilitated hours,476,8.13655462184874,13.0,14.0,16,0.0,0.0,3873,3865.0,8.0,571.0,4529.0,0.0020655822359927703,0.14773609314359637,1.1693777433514072
PDX,arr,reference,Other hours,196,2.7193877551020407,14.0,14.0,15,0.0,0.0,533,531.0,2.0,108.0,993.0,0.00375234521575985,0.2033898305084746,1.8630393996247654
PDX,arr,stress,Facilitated hours,595,8.499159663865546,16.0,20.0,25,0.0,0.0,5057,5039.0,18.0,836.0,6471.0,0.0035594225825588293,0.16590593371700735,1.2796124184298991
PDX,arr,stress,Other hours,245,2.3959183673469386,11.0,12.0,14,0.0,0.0,587,587.0,0.0,127.0,569.0,0.0,0.21635434412265758,0.969335604770017
PDX,dep,early_interim,Facilitated hours,238,9.609243697478991,20.0,22.0,22,0.0,0.0,2287,2275.0,12.0,334.0,6783.0,0.005247048535198951,0.1468131868131868,2.965894184521207
PDX,dep,early_interim,Other hours,98,1.816326530612245,8.0,9.0,9,0.0,0.0,178,178.0,0.0,17.0,44.0,0.0,0.09550561797752809,0.24719101123595505
PDX,dep,late_interim,Facilitated hours,221,9.941176470588236,21.0,22.0,24,0.0,0.0,2197,2185.0,12.0,438.0,7443.0,0.005461993627674101,0.20045766590389016,3.387801547564861
PDX,dep,late_interim,Other hours,91,2.318681318681319,8.0,11.0,12,0.0,0.0,211,208.0,3.0,29.0,269.0,0.014218009478672985,0.13942307692307693,1.2748815165876777
PDX,dep,reference,Facilitated hours,476,8.430672268907562,13.0,18.0,20,0.0,0.0,4013,4005.0,8.0,527.0,7365.0,0.00199352105656616,0.13158551810237204,1.8352853227012211
PDX,dep,reference,Other hours,196,2.0,7.0,9.0,9,0.0,0.0,392,390.0,2.0,38.0,234.0,0.00510204081632653,0.09743589743589744,0.5969387755102041
PDX,dep,stress,Facilitated hours,595,8.705882352941176,17.0,21.0,24,0.0,0.0,5180,5165.0,15.0,682.0,15807.0,0.0028957528957528956,0.13204259438528557,3.0515444015444015
PDX,dep,stress,Other hours,245,1.9142857142857144,8.0,8.0,8,0.0,0.0,469,467.0,2.0,45.0,391.0,0.0042643923240938165,0.09635974304068523,0.8336886993603412
PHL,arr,early_interim,Facilitated hours,238,15.584033613445378,39.0,43.44999999999993,50,0.11764705882352941,0.11764705882352941,3709,3689.0,20.0,866.0,11705.0,0.005392289026691831,0.23475196530224993,3.1558371528713938
PHL,arr,early_interim,Other hours,98,3.1530612244897958,9.299999999999997,12.0,12,0.0,0.0,309,306.0,3.0,96.0,638.0,0.009708737864077669,0.3137254901960784,2.0647249190938513
PHL,arr,late_interim,Facilitated hours,221,15.244343891402714,35.0,43.0,51,0.11764705882352941,0.10407239819004525,3369,3335.0,34.0,938.0,13057.0,0.010092015434847135,0.2812593703148426,3.875630750964678
PHL,arr,late_interim,Other hours,91,3.989010989010989,11.0,12.0,15,0.0,0.0,363,353.0,10.0,124.0,712.0,0.027548209366391185,0.35127478753541075,1.9614325068870524
PHL,arr,reference,Facilitated hours,476,14.252100840336135,27.0,39.25,48,0.08403361344537816,0.06932773109243698,6784,6676.0,108.0,1550.0,20601.0,0.015919811320754717,0.23217495506291191,3.0367040094339623
PHL,arr,reference,Other hours,196,3.5918367346938775,12.0,13.0,17,0.0,0.0,704,694.0,10.0,175.0,1992.0,0.014204545454545454,0.2521613832853026,2.8295454545454546
PHL,arr,stress,Facilitated hours,595,15.631932773109243,35.0,44.0,51,0.11764705882352941,0.10756302521008404,9301,9146.0,155.0,2296.0,40830.0,0.01666487474465111,0.2510387054450033,4.389850553703903
PHL,arr,stress,Other hours,245,3.1387755102040815,11.0,12.0,16,0.0,0.0,769,758.0,11.0,231.0,1954.0,0.014304291287386216,0.30474934036939316,2.540962288686606
PHL,dep,early_interim,Facilitated hours,238,16.5,31.0,35.0,39,0.13865546218487396,0.0546218487394958,3927,3904.0,23.0,819.0,14741.0,0.005856888209829387,0.20978483606557377,3.753756047873695
PHL,dep,early_interim,Other hours,98,0.9183673469387755,5.299999999999997,8.0,9,0.0,0.0,90,89.0,1.0,3.0,0.0,0.011111111111111112,0.033707865168539325,0.0
PHL,dep,late_interim,Facilitated hours,221,16.552036199095024,32.0,33.0,36,0.16289592760180996,0.00904977375565611,3658,3620.0,38.0,976.0,28694.0,0.01038819026790596,0.2696132596685083,7.84417714598141
PHL,dep,late_interim,Other hours,91,0.8461538461538461,5.0,6.5,8,0.0,0.0,77,77.0,0.0,9.0,417.0,0.0,0.11688311688311688,5.415584415584416
PHL,dep,reference,Facilitated hours,476,15.241596638655462,25.0,28.0,35,0.04831932773109244,0.0021008403361344537,7255,7153.0,102.0,1588.0,24267.0,0.014059269469331495,0.22200475325038446,3.3448656099241902
PHL,dep,reference,Other hours,196,1.1785714285714286,7.0,9.0,11,0.0,0.0,231,227.0,4.0,24.0,253.0,0.017316017316017316,0.10572687224669604,1.0952380952380953
PHL,dep,stress,Facilitated hours,595,16.41848739495798,30.0,32.0,42,0.11932773109243698,0.02857142857142857,9769,9605.0,164.0,2270.0,47605.0,0.016787798136963867,0.23633524206142634,4.873067867744908
PHL,dep,stress,Other hours,245,1.236734693877551,8.0,9.799999999999983,13,0.0,0.0,303,300.0,3.0,27.0,463.0,0.009900990099009901,0.09,1.528052805280528
PHX,arr,early_interim,Facilitated hours,238,30.80672268907563,44.0,53.0,57,0.5,0.3277310924369748,7332,7305.0,27.0,1375.0,9898.0,0.0036824877250409165,0.18822724161533197,1.349972722313148
PHX,arr,early_interim,Other hours,98,2.4183673469387754,8.0,12.0,19,0.0,0.0,237,236.0,1.0,58.0,573.0,0.004219409282700422,0.2457627118644068,2.4177215189873418
PHX,arr,late_interim,Facilitated hours,221,29.212669683257918,42.0,47.0,52,0.5158371040723982,0.2579185520361991,6456,6421.0,35.0,1548.0,11132.0,0.005421313506815365,0.24108394331101074,1.724287484510533
PHX,arr,late_interim,Other hours,91,2.758241758241758,9.0,16.5,20,0.0,0.0,251,247.0,4.0,85.0,363.0,0.01593625498007968,0.3441295546558704,1.4462151394422311
PHX,arr,reference,Facilitated hours,476,35.08403361344538,51.0,58.0,65,0.6911764705882353,0.4810924369747899,16700,16613.0,87.0,2705.0,21551.0,0.0052095808383233536,0.16282429422741226,1.2904790419161676
PHX,arr,reference,Other hours,196,3.9030612244897958,15.5,22.25,27,0.0,0.0,765,760.0,5.0,164.0,940.0,0.006535947712418301,0.21578947368421053,1.2287581699346406
PHX,arr,stress,Facilitated hours,595,33.05210084033614,48.0,56.299999999999955,65,0.6184873949579832,0.4084033613445378,19666,19575.0,91.0,3551.0,32972.0,0.004627275500864436,0.18140485312899107,1.6765992067527713
PHX,arr,stress,Other hours,245,2.7224489795918365,10.599999999999994,15.0,24,0.0,0.0,667,664.0,3.0,161.0,1422.0,0.004497751124437781,0.24246987951807228,2.131934032983508
PHX,dep,early_interim,Facilitated hours,238,30.23949579831933,43.30000000000001,46.14999999999998,58,0.5336134453781513,0.2815126050420168,7197,7174.0,23.0,1622.0,18738.0,0.0031957760177851883,0.22609422916085867,2.6035848270112547
PHX,dep,early_interim,Other hours,98,3.826530612244898,11.0,18.0,18,0.0,0.0,375,375.0,0.0,31.0,217.0,0.0,0.08266666666666667,0.5786666666666667
PHX,dep,late_interim,Facilitated hours,221,28.69683257918552,43.0,44.0,53,0.4751131221719457,0.2895927601809955,6342,6314.0,28.0,1585.0,13202.0,0.004415011037527594,0.2510294583465315,2.0816777041942607
PHX,dep,late_interim,Other hours,91,4.076923076923077,13.0,14.0,15,0.0,0.0,371,366.0,5.0,30.0,150.0,0.013477088948787063,0.08196721311475409,0.40431266846361186
PHX,dep,reference,Facilitated hours,476,34.640756302521005,47.0,50.25,61,0.7521008403361344,0.49159663865546216,16489,16421.0,68.0,3093.0,27884.0,0.004123961428831342,0.18835637293709276,1.691066771787252
PHX,dep,reference,Other hours,196,4.928571428571429,16.0,20.25,22,0.0,0.0,966,960.0,6.0,99.0,1157.0,0.006211180124223602,0.103125,1.1977225672877847
PHX,dep,stress,Facilitated hours,595,32.52100840336134,46.0,48.299999999999955,59,0.6823529411764706,0.37478991596638656,19350,19274.0,76.0,3823.0,50399.0,0.003927648578811369,0.198350108955069,2.6045994832041344
PHX,dep,stress,Other hours,245,4.053061224489796,12.0,18.0,21,0.0,0.0,993,987.0,6.0,98.0,727.0,0.006042296072507553,0.09929078014184398,0.7321248741188319
PIT,arr,early_interim,Facilitated hours,238,6.243697478991597,12.0,13.0,15,0.0,0.0,1486,1484.0,2.0,299.0,2271.0,0.0013458950201884253,0.20148247978436656,1.5282637954239569
PIT,arr,early_interim,Other hours,98,2.336734693877551,11.0,13.0,16,0.0,0.0,229,226.0,3.0,53.0,391.0,0.013100436681222707,0.2345132743362832,1.7074235807860263
PIT,arr,late_interim,Facilitated hours,221,6.203619909502263,11.0,12.0,14,0.0,0.0,1371,1365.0,6.0,379.0,3694.0,0.00437636761487965,0.27765567765567767,2.6943836615609045
PIT,arr,late_interim,Other hours,91,3.0,14.0,17.0,19,0.0,0.0,273,272.0,1.0,93.0,285.0,0.003663003663003663,0.34191176470588236,1.043956043956044
PIT,arr,reference,Facilitated hours,476,5.86344537815126,10.0,13.0,16,0.0,0.0,2791,2774.0,17.0,528.0,5707.0,0.006091006807595844,0.19033886085075702,2.0447868147617343
PIT,arr,reference,Other hours,196,2.7755102040816326,11.0,15.0,17,0.0,0.0,544,535.0,9.0,145.0,2242.0,0.016544117647058824,0.27102803738317754,4.1213235294117645
PIT,arr,stress,Facilitated hours,595,6.191596638655462,12.0,13.0,16,0.0,0.0,3684,3638.0,46.0,736.0,11206.0,0.01248642779587405,0.2023089609675646,3.041802388707926
PIT,arr,stress,Other hours,245,2.4938775510204083,12.0,14.0,18,0.0,0.0,611,594.0,17.0,182.0,1360.0,0.027823240589198037,0.3063973063973064,2.2258592471358427
PIT,dep,early_interim,Facilitated hours,238,6.915966386554622,12.300000000000011,17.0,21,0.0,0.0,1646,1642.0,4.0,232.0,6112.0,0.002430133657351154,0.14129110840438489,3.713244228432564
PIT,dep,early_interim,Other hours,98,0.7040816326530612,5.0,6.0,6,0.0,0.0,69,69.0,0.0,2.0,94.0,0.0,0.028985507246376812,1.3623188405797102
PIT,dep,late_interim,Facilitated hours,221,6.904977375565611,11.0,15.0,19,0.0,0.0,1526,1522.0,4.0,328.0,8700.0,0.002621231979030144,0.21550591327201052,5.7011795543905635
PIT,dep,late_interim,Other hours,91,1.2857142857142858,9.0,10.0,10,0.0,0.0,117,117.0,0.0,6.0,59.0,0.0,0.05128205128205128,0.5042735042735043
PIT,dep,reference,Facilitated hours,476,6.724789915966387,13.0,15.5,20,0.0,0.0,3201,3169.0,32.0,479.0,10356.0,0.00999687597625742,0.1511517828968129,3.2352389878163073
PIT,dep,reference,Other hours,196,0.6785714285714286,5.0,5.0,8,0.0,0.0,133,133.0,0.0,5.0,47.0,0.0,0.03759398496240601,0.3533834586466165
PIT,dep,stress,Facilitated hours,595,6.878991596638656,12.0,16.299999999999955,21,0.0,0.0,4093,4049.0,44.0,671.0,21103.0,0.010750061079892499,0.16571993084712275,5.155875885658442
PIT,dep,stress,Other hours,245,0.8326530612244898,5.0,6.0,8,0.0,0.0,204,203.0,1.0,4.0,74.0,0.004901960784313725,0.019704433497536946,0.3627450980392157
RDU,arr,early_interim,Facilitated hours,238,7.991596638655462,13.0,13.0,17,0.0,0.0,1902,1895.0,7.0,360.0,3004.0,0.003680336487907466,0.18997361477572558,1.5793901156677181
RDU,arr,early_interim,Other hours,98,2.8979591836734695,13.0,15.0,18,0.0,0.0,284,283.0,1.0,72.0,418.0,0.0035211267605633804,0.254416961130742,1.471830985915493
RDU,arr,late_interim,Facilitated hours,221,8.085972850678733,12.0,13.0,16,0.0,0.0,1787,1774.0,13.0,477.0,6344.0,0.007274762171236709,0.2688838782412627,3.5500839395635144
RDU,arr,late_interim,Other hours,91,3.1538461538461537,12.0,13.0,16,0.0,0.0,287,282.0,5.0,95.0,676.0,0.017421602787456445,0.33687943262411346,2.3554006968641117
RDU,arr,reference,Facilitated hours,476,7.838235294117647,13.0,14.0,19,0.0,0.0,3731,3704.0,27.0,736.0,8977.0,0.007236665773251139,0.19870410367170627,2.4060573572768695
RDU,arr,reference,Other hours,196,2.561224489795918,13.0,15.0,16,0.0,0.0,502,495.0,7.0,134.0,965.0,0.013944223107569721,0.27070707070707073,1.9223107569721116
RDU,arr,stress,Facilitated hours,595,7.976470588235294,13.0,15.0,19,0.0,0.0,4746,4705.0,41.0,1005.0,12895.0,0.008638853771597134,0.21360255047821466,2.717024863042562
RDU,arr,stress,Other hours,245,2.522448979591837,11.0,13.0,19,0.0,0.0,618,612.0,6.0,200.0,1385.0,0.009708737864077669,0.32679738562091504,2.2411003236245954
RDU,dep,early_interim,Facilitated hours,238,8.768907563025211,16.0,17.0,18,0.0,0.0,2087,2079.0,8.0,333.0,10023.0,0.003833253473885961,0.16017316017316016,4.802587446094873
RDU,dep,early_interim,Other hours,98,1.0204081632653061,7.0,8.0,8,0.0,0.0,100,100.0,0.0,6.0,170.0,0.0,0.06,1.7
RDU,dep,late_interim,Facilitated hours,221,8.927601809954751,15.0,18.0,21,0.0,0.0,1973,1958.0,15.0,458.0,10400.0,0.007602635580334516,0.23391215526046988,5.271160669031931
RDU,dep,late_interim,Other hours,91,1.10989010989011,7.0,8.5,9,0.0,0.0,101,101.0,0.0,7.0,80.0,0.0,0.06930693069306931,0.7920792079207921
RDU,dep,reference,Facilitated hours,476,8.457983193277311,15.0,17.0,19,0.0,0.0,4026,3990.0,36.0,739.0,15082.0,0.00894187779433681,0.18521303258145363,3.7461500248385495
RDU,dep,reference,Other hours,196,1.0357142857142858,7.0,7.0,9,0.0,0.0,203,201.0,2.0,14.0,202.0,0.009852216748768473,0.06965174129353234,0.9950738916256158
RDU,dep,stress,Facilitated hours,595,8.579831932773109,16.0,18.0,20,0.0,0.0,5105,5047.0,58.0,953.0,30211.0,0.011361410381978453,0.18882504458093918,5.9179236043095
RDU,dep,stress,Other hours,245,1.0489795918367346,7.0,7.0,8,0.0,0.0,257,254.0,3.0,12.0,235.0,0.011673151750972763,0.047244094488188976,0.914396887159533
RSW,arr,early_interim,Facilitated hours,238,4.436974789915967,9.0,9.0,11,0.0,0.0,1056,1055.0,1.0,174.0,1748.0,0.000946969696969697,0.16492890995260664,1.6553030303030303
RSW,arr,early_interim,Other hours,98,0.8775510204081632,5.0,6.0,6,0.0,0.0,86,86.0,0.0,23.0,119.0,0.0,0.26744186046511625,1.3837209302325582
RSW,arr,late_interim,Facilitated hours,221,3.9592760180995477,7.0,9.0,11,0.0,0.0,875,870.0,5.0,225.0,3590.0,0.005714285714285714,0.25862068965517243,4.102857142857143
RSW,arr,late_interim,Other hours,91,1.10989010989011,5.0,5.5,7,0.0,0.0,101,97.0,4.0,43.0,370.0,0.039603960396039604,0.44329896907216493,3.6633663366336635
RSW,arr,reference,Facilitated hours,476,7.218487394957983,12.0,13.0,18,0.0,0.0,3436,3389.0,47.0,765.0,17178.0,0.013678696158323633,0.2257303039244615,4.99941792782305
RSW,arr,reference,Other hours,196,2.127551020408163,9.0,10.25,13,0.0,0.0,417,410.0,7.0,127.0,2123.0,0.016786570743405275,0.3097560975609756,5.091127098321343
RSW,arr,stress,Facilitated hours,595,5.46218487394958,10.0,11.0,15,0.0,0.0,3250,3235.0,15.0,620.0,9315.0,0.004615384615384616,0.19165378670788252,2.8661538461538463
RSW,arr,stress,Other hours,245,1.3755102040816327,6.0,8.799999999999983,12,0.0,0.0,337,336.0,1.0,97.0,1194.0,0.002967359050445104,0.28869047619047616,3.543026706231454
RSW,dep,early_interim,Facilitated hours,238,4.689075630252101,8.0,10.0,11,0.0,0.0,1116,1116.0,0.0,192.0,4799.0,0.0,0.17204301075268819,4.300179211469534
