month,side,counterpart,carrier,carrier_group,departures_performed,seats,passengers,distance
4,arr,MCO,UA,United,343.0,60336.0,47804.0,937.0
4,arr,MDT,UA,United,2.0,305.0,197.0,141.0
4,arr,MDT,YX,Other carriers,1.0,76.0,74.0,141.0
4,arr,MEM,FX,Other carriers,104.0,0.0,0.0,946.0
4,arr,MHT,FX,Other carriers,4.0,0.0,0.0,209.0
4,arr,MIA,5X,Other carriers,2.0,0.0,0.0,1085.0
4,arr,MIA,AA,Other carriers,91.0,15748.0,13692.0,1085.0
4,arr,MIA,NK,Other carriers,46.0,8096.0,6931.0,1085.0
4,arr,MIA,UA,United,203.0,35739.0,29418.0,1085.0
4,arr,MKE,YX,Other carriers,53.0,3980.0,3157.0,725.0
4,arr,MSN,YX,Other carriers,30.0,2274.0,1920.0,799.0
4,arr,MSP,DL,Other carriers,89.0,11356.0,9877.0,1008.0
4,arr,MSP,SY,Other carriers,12.0,2232.0,1608.0,1008.0
4,arr,MSP,UA,United,16.0,2669.0,1781.0,1008.0
4,arr,MSP,YX,Other carriers,56.0,4244.0,3328.0,1008.0
4,arr,MSY,DL,Other carriers,1.0,72.0,57.0,1167.0
4,arr,MSY,NK,Other carriers,26.0,4576.0,3781.0,1167.0
4,arr,MSY,UA,United,83.0,12704.0,10836.0,1167.0
4,arr,MSY,YX,Other carriers,4.0,304.0,268.0,1167.0
4,arr,MYR,NK,Other carriers,51.0,9956.0,7207.0,550.0
4,arr,MYR,YX,Other carriers,58.0,4354.0,3671.0,550.0
4,arr,NGU,M6,Other carriers,1.0,0.0,0.0,283.0
4,arr,OAK,FX,Other carriers,4.0,0.0,0.0,2555.0
4,arr,ONT,5X,Other carriers,14.0,0.0,0.0,2409.0
4,arr,ORD,AA,Other carriers,30.0,5160.0,4417.0,719.0
4,arr,ORD,MQ,Other carriers,68.0,4936.0,4590.0,719.0
4,arr,ORD,NK,Other carriers,30.0,5280.0,4744.0,719.0
4,arr,ORD,SY,Other carriers,1.0,186.0,47.0,719.0
4,arr,ORD,UA,United,330.0,58965.0,50520.0,719.0
4,arr,ORD,YX,Other carriers,33.0,2497.0,2262.0,719.0
4,arr,ORF,G7,Other carriers,12.0,600.0,557.0,284.0
4,arr,ORF,UA,United,29.0,5139.0,2573.0,284.0
4,arr,ORF,YX,Other carriers,21.0,1596.0,1292.0,284.0
4,arr,PBI,B6,Other carriers,84.0,13296.0,10929.0,1023.0
4,arr,PBI,UA,United,262.0,46010.0,38164.0,1023.0
4,arr,PDX,AS,Other carriers,26.0,4609.0,3957.0,2434.0
4,arr,PDX,UA,United,30.0,5280.0,3940.0,2434.0
4,arr,PHL,5X,Other carriers,14.0,0.0,0.0,80.0
4,arr,PHL,AA,Other carriers,1.0,190.0,162.0,80.0
4,arr,PHL,AF,Other carriers,1.0,292.0,264.0,80.0
4,arr,PHL,AS,Other carriers,2.0,356.0,259.0,80.0
4,arr,PHL,DL,Other carriers,4.0,697.0,478.0,80.0
4,arr,PHL,G7,Other carriers,1.0,50.0,38.0,80.0
4,arr,PHL,LH,Other carriers,1.0,263.0,237.0,80.0
4,arr,PHL,NK,Other carriers,1.0,176.0,171.0,80.0
4,arr,PHL,UA,United,7.0,1134.0,906.0,80.0
4,arr,PHL,YX,Other carriers,2.0,152.0,125.0,80.0
4,arr,PHX,AA,Other carriers,88.0,16468.0,14977.0,2133.0
4,arr,PHX,DL,Other carriers,1.0,72.0,66.0,2133.0
4,arr,PHX,UA,United,119.0,21028.0,17401.0,2133.0
4,arr,PIT,AA,Other carriers,1.0,196.0,185.0,319.0
4,arr,PIT,AS,Other carriers,2.0,356.0,282.0,319.0
4,arr,PIT,DL,Other carriers,1.0,199.0,50.0,319.0
4,arr,PIT,NK,Other carriers,29.0,5472.0,3603.0,319.0
4,arr,PIT,UA,United,2.0,305.0,261.0,319.0
4,arr,PIT,YX,Other carriers,131.0,9602.0,7984.0,319.0
4,arr,PTK,DL,Other carriers,1.0,72.0,0.0,497.0
4,arr,PWM,G7,Other carriers,25.0,1250.0,967.0,284.0
4,arr,PWM,UA,United,30.0,5305.0,2882.0,284.0
4,arr,RDU,9E,Other carriers,68.0,5167.0,4535.0,416.0
4,arr,RDU,B6,Other carriers,2.0,324.0,251.0,416.0
4,arr,RDU,UA,United,109.0,16885.0,15034.0,416.0
4,arr,RDU,YX,Other carriers,17.0,1292.0,1239.0,416.0
4,arr,RFD,5X,Other carriers,18.0,0.0,0.0,781.0
4,arr,RIC,B6,Other carriers,1.0,162.0,156.0,277.0
4,arr,RIC,G7,Other carriers,60.0,3000.0,2251.0,277.0
4,arr,RIC,YX,Other carriers,26.0,1934.0,1343.0,277.0
4,arr,ROC,G7,Other carriers,39.0,1950.0,1483.0,246.0
4,arr,ROC,UA,United,26.0,4524.0,2696.0,246.0
4,arr,ROC,YX,Other carriers,4.0,298.0,270.0,246.0
4,arr,RSW,B6,Other carriers,30.0,4860.0,4418.0,1068.0
4,arr,RSW,NK,Other carriers,15.0,2916.0,2116.0,1068.0
4,arr,RSW,UA,United,175.0,30714.0,25638.0,1068.0
4,arr,SAN,AS,Other carriers,27.0,4806.0,4134.0,2425.0
4,arr,SAN,UA,United,88.0,15233.0,13341.0,2425.0
4,arr,SAT,37Q,Other carriers,2.0,310.0,34.0,1569.0
4,arr,SAT,UA,United,31.0,4999.0,4375.0,1569.0
4,arr,SAV,G4,Other carriers,2.0,312.0,237.0,708.0
4,arr,SAV,UA,United,61.0,9159.0,6921.0,708.0
4,arr,SAV,YX,Other carriers,12.0,894.0,861.0,708.0
4,arr,SCH,TJ,Other carriers,1.0,8.0,1.0,150.0
4,arr,SDF,5X,Other carriers,105.0,0.0,0.0,642.0
4,arr,SDF,YX,Other carriers,51.0,3870.0,3250.0,642.0
4,arr,SEA,AS,Other carriers,79.0,13986.0,12811.0,2402.0
4,arr,SEA,UA,United,46.0,7725.0,7287.0,2402.0
4,arr,SFO,AS,Other carriers,73.0,12956.0,11053.0,2565.0
4,arr,SFO,DL,Other carriers,1.0,72.0,66.0,2565.0
4,arr,SFO,N8,Other carriers,1.0,0.0,0.0,2565.0
4,arr,SFO,UA,United,320.0,80422.0,67476.0,2565.0
4,arr,SJU,B6,Other carriers,55.0,8672.0,8179.0,1608.0
4,arr,SJU,F9,Other carriers,59.0,13784.0,11820.0,1608.0
4,arr,SJU,M6,Other carriers,22.0,0.0,0.0,1608.0
4,arr,SJU,UA,United,89.0,17399.0,16135.0,1608.0
4,arr,SLC,DL,Other carriers,59.0,10620.0,8958.0,1969.0
4,arr,SLC,UA,United,30.0,5318.0,3538.0,1969.0
4,arr,SMF,UA,United,30.0,4072.0,3289.0,2500.0
4,arr,SNA,UA,United,86.0,10916.0,9951.0,2434.0
4,arr,SRQ,UA,United,89.0,13741.0,11479.0,1034.0
4,arr,STL,UA,United,26.0,3300.0,2727.0,872.0
4,arr,STL,YX,Other carriers,34.0,2560.0,2365.0,872.0
4,arr,STT,UA,United,30.0,4980.0,3781.0,1634.0
4,arr,SWF,AC,Other carriers,1.0,146.0,116.0,56.0
4,arr,SWF,UA,United,6.0,1444.0,1227.0,56.0
4,arr,SYR,G7,Other carriers,25.0,1250.0,999.0,195.0
4,arr,SYR,YX,Other carriers,27.0,2034.0,1446.0,195.0
4,arr,TPA,B6,Other carriers,29.0,4698.0,3746.0,997.0
4,arr,TPA,DL,Other carriers,1.0,72.0,44.0,997.0
4,arr,TPA,UA,United,192.0,33209.0,28188.0,997.0
4,arr,TYS,G4,Other carriers,11.0,1986.0,1635.0,631.0
4,arr,VPS,G4,Other carriers,8.0,1269.0,1086.0,988.0
4,arr,YNG,GCA,Other carriers,1.0,68.0,50.0,343.0
4,dep,AFW,FX,Other carriers,18.0,0.0,0.0,1383.0
4,dep,ANC,FX,Other carriers,21.0,0.0,0.0,3370.0
4,dep,ATL,DL,Other carriers,244.0,41419.0,36159.0,746.0
4,dep,ATL,F9,Other carriers,27.0,5586.0,4292.0,746.0
4,dep,ATL,NK,Other carriers,57.0,10032.0,9104.0,746.0
4,dep,ATL,UA,United,135.0,20710.0,17071.0,746.0
4,dep,ATL,YX,Other carriers,8.0,602.0,573.0,746.0
4,dep,AUS,NK,Other carriers,21.0,4110.0,3678.0,1504.0
4,dep,AUS,UA,United,115.0,18387.0,16424.0,1504.0
4,dep,AVL,G4,Other carriers,12.0,1872.0,1515.0,583.0
4,dep,AVL,G7,Other carriers,29.0,1450.0,1211.0,583.0
4,dep,AVL,YX,Other carriers,1.0,76.0,37.0,583.0
4,dep,BED,GCA,Other carriers,4.0,608.0,236.0,193.0
4,dep,BFF,UA,United,1.0,179.0,156.0,1527.0
4,dep,BGR,YX,Other carriers,27.0,2052.0,1635.0,393.0
4,dep,BNA,NK,Other carriers,29.0,5932.0,4648.0,748.0
4,dep,BNA,UA,United,115.0,17376.0,15561.0,748.0
4,dep,BNA,YX,Other carriers,4.0,286.0,279.0,748.0
4,dep,BOS,DL,Other carriers,1.0,199.0,0.0,200.0
4,dep,BOS,FX,Other carriers,39.0,0.0,0.0,200.0
4,dep,BOS,UA,United,204.0,31474.0,24589.0,200.0
4,dep,BOS,YX,Other carriers,100.0,7484.0,5686.0,200.0
4,dep,BQN,UA,United,30.0,5370.0,4437.0,1585.0
4,dep,BTV,UA,United,30.0,4950.0,2486.0,266.0
4,dep,BTV,YX,Other carriers,30.0,2274.0,1546.0,266.0
4,dep,BUF,DL,Other carriers,1.0,72.0,0.0,282.0
4,dep,BUF,G7,Other carriers,44.0,2200.0,1975.0,282.0
4,dep,BUF,UA,United,28.0,4341.0,2602.0,282.0
4,dep,BUF,YX,Other carriers,1.0,70.0,66.0,282.0
4,dep,BWI,DL,Other carriers,1.0,191.0,61.0,169.0
4,dep,BWI,FX,Other carriers,34.0,0.0,0.0,169.0
4,dep,CAE,DL,Other carriers,1.0,168.0,115.0,602.0
4,dep,CHS,NK,Other carriers,50.0,8800.0,6849.0,628.0
4,dep,CHS,UA,United,85.0,13561.0,10602.0,628.0
4,dep,CLE,DL,Other carriers,2.0,144.0,120.0,404.0
4,dep,CLE,G7,Other carriers,5.0,250.0,219.0,404.0
4,dep,CLE,UA,United,60.0,9037.0,7440.0,404.0
4,dep,CLE,YX,Other carriers,59.0,4268.0,3967.0,404.0
4,dep,CLT,AA,Other carriers,146.0,25078.0,21141.0,529.0
4,dep,CLT,NK,Other carriers,29.0,5104.0,4171.0,529.0
4,dep,CLT,UA,United,90.0,13284.0,10586.0,529.0
4,dep,CLT,YX,Other carriers,12.0,852.0,816.0,529.0
4,dep,CMH,DL,Other carriers,1.0,72.0,0.0,463.0
4,dep,CMH,G7,Other carriers,23.0,1150.0,1112.0,463.0
4,dep,CMH,YX,Other carriers,84.0,6330.0,5717.0,463.0
4,dep,COS,UA,United,2.0,358.0,228.0,1623.0
4,dep,CRW,MX,Other carriers,8.0,1096.0,687.0,427.0
4,dep,CVG,9E,Other carriers,54.0,4101.0,3484.0,569.0
4,dep,CVG,ABX,Other carriers,3.0,0.0,0.0,569.0
4,dep,CVG,G4,Other carriers,8.0,1341.0,1150.0,569.0
4,dep,CVG,G7,Other carriers,42.0,2100.0,1973.0,569.0
4,dep,CVG,YX,Other carriers,26.0,1898.0,1745.0,569.0
4,dep,DCA,G7,Other carriers,167.0,8350.0,7305.0,199.0
4,dep,DCA,YX,Other carriers,29.0,2186.0,1856.0,199.0
4,dep,DEN,GCA,Other carriers,1.0,174.0,119.0,1605.0
4,dep,DEN,UA,United,237.0,42195.0,36872.0,1605.0
4,dep,DFW,5X,Other carriers,13.0,0.0,0.0,1372.0
4,dep,DFW,AA,Other carriers,113.0,20186.0,17637.0,1372.0
4,dep,DFW,NK,Other carriers,26.0,5516.0,5103.0,1372.0
4,dep,DFW,UA,United,113.0,16878.0,14819.0,1372.0
4,dep,DTW,DL,Other carriers,115.0,12989.0,11760.0,488.0
4,dep,DTW,NK,Other carriers,23.0,4048.0,3805.0,488.0
4,dep,DTW,OO,Other carriers,4.0,292.0,270.0,488.0
4,dep,DTW,YX,Other carriers,64.0,4786.0,4596.0,488.0
4,dep,ELP,37Q,Other carriers,1.0,155.0,85.0,1888.0
4,dep,EYW,UA,United,30.0,3780.0,3325.0,1196.0
4,dep,FLL,B6,Other carriers,85.0,13758.0,11398.0,1065.0
4,dep,FLL,NK,Other carriers,96.0,17639.0,15335.0,1065.0
4,dep,FLL,UA,United,252.0,44425.0,36508.0,1065.0
4,dep,GRR,YX,Other carriers,43.0,3220.0,2770.0,605.0
4,dep,GSO,FX,Other carriers,18.0,0.0,0.0,445.0
4,dep,GSO,G7,Other carriers,55.0,2750.0,2459.0,445.0
4,dep,GSO,YX,Other carriers,1.0,70.0,31.0,445.0
4,dep,GSP,UA,United,1.0,126.0,123.0,594.0
4,dep,GSP,YX,Other carriers,54.0,3978.0,3551.0,594.0
4,dep,HHH,YX,Other carriers,29.0,2198.0,1823.0,687.0
4,dep,HNL,UA,United,17.0,3799.0,2709.0,4962.0
4,dep,HPN,SY,Other carriers,2.0,372.0,0.0,35.0
4,dep,HRL,GCA,Other carriers,1.0,68.0,27.0,1675.0
4,dep,IAD,DL,Other carriers,1.0,72.0,0.0,212.0
4,dep,IAD,FX,Other carriers,51.0,0.0,0.0,212.0
4,dep,IAD,G7,Other carriers,8.0,400.0,344.0,212.0
4,dep,IAD,SY,Other carriers,1.0,186.0,38.0,212.0
4,dep,IAD,UA,United,121.0,20808.0,17743.0,212.0
4,dep,IAD,YX,Other carriers,23.0,1694.0,1530.0,212.0
4,dep,IAH,37Q,Other carriers,1.0,155.0,57.0,1400.0
4,dep,IAH,AA,Other carriers,1.0,172.0,132.0,1400.0
4,dep,IAH,NK,Other carriers,29.0,6494.0,5792.0,1400.0
4,dep,IAH,UA,United,243.0,43201.0,38107.0,1400.0
4,dep,ILM,YX,Other carriers,43.0,3232.0,2314.0,488.0
4,dep,IND,5X,Other carriers,1.0,0.0,0.0,645.0
4,dep,IND,DL,Other carriers,1.0,72.0,0.0,645.0
4,dep,IND,FX,Other carriers,50.0,0.0,0.0,645.0
4,dep,IND,NK,Other carriers,30.0,5280.0,4232.0,645.0
4,dep,IND,UA,United,1.0,126.0,119.0,645.0
4,dep,IND,YX,Other carriers,117.0,8622.0,7717.0,645.0
4,dep,JAX,UA,United,101.0,13790.0,11676.0,820.0
4,dep,JAX,YX,Other carriers,18.0,1362.0,1316.0,820.0
4,dep,LAS,NK,Other carriers,37.0,6512.0,5825.0,2227.0
4,dep,LAS,UA,United,210.0,36999.0,31632.0,2227.0
4,dep,LAX,AS,Other carriers,79.0,14005.0,12052.0,2454.0
4,dep,LAX,B6,Other carriers,2.0,318.0,182.0,2454.0
4,dep,LAX,FX,Other carriers,12.0,0.0,0.0,2454.0
4,dep,LAX,NK,Other carriers,30.0,5280.0,4892.0,2454.0
4,dep,LAX,UA,United,296.0,69090.0,58978.0,2454.0
4,dep,MCO,B6,Other carriers,118.0,19206.0,16285.0,937.0
4,dep,MCO,DL,Other carriers,1.0,72.0,56.0,937.0
4,dep,MCO,M6,Other carriers,22.0,0.0,0.0,937.0
4,dep,MCO,NK,Other carriers,98.0,17248.0,15387.0,937.0
4,dep,MCO,SY,Other carriers,1.0,186.0,44.0,937.0
4,dep,MCO,UA,United,344.0,60502.0,51350.0,937.0
4,dep,MEM,FX,Other carriers,97.0,0.0,0.0,946.0
4,dep,MIA,AA,Other carriers,91.0,15748.0,13657.0,1085.0
4,dep,MIA,NK,Other carriers,48.0,8448.0,7478.0,1085.0
4,dep,MIA,UA,United,205.0,35654.0,30380.0,1085.0
4,dep,MKE,DL,Other carriers,1.0,72.0,57.0,725.0
4,dep,MKE,YX,Other carriers,53.0,3980.0,3464.0,725.0
4,dep,MSN,UA,United,1.0,179.0,149.0,799.0
4,dep,MSN,YX,Other carriers,24.0,1818.0,1700.0,799.0
4,dep,MSP,DL,Other carriers,92.0,11692.0,10029.0,1008.0
4,dep,MSP,SY,Other carriers,12.0,2232.0,1830.0,1008.0
4,dep,MSP,UA,United,17.0,2795.0,1847.0,1008.0
4,dep,MSP,YX,Other carriers,55.0,4168.0,3882.0,1008.0
4,dep,MSY,NK,Other carriers,27.0,4752.0,4083.0,1167.0
4,dep,MSY,UA,United,87.0,13501.0,12099.0,1167.0
4,dep,MSY,YX,Other carriers,4.0,304.0,294.0,1167.0
4,dep,MYR,NK,Other carriers,51.0,9956.0,7279.0,550.0
4,dep,MYR,YX,Other carriers,59.0,4430.0,3963.0,550.0
4,dep,OAK,FX,Other carriers,18.0,0.0,0.0,2555.0
4,dep,ONT,FX,Other carriers,14.0,0.0,0.0,2409.0
4,dep,ORD,AA,Other carriers,30.0,5160.0,4510.0,719.0
4,dep,ORD,MQ,Other carriers,68.0,4937.0,4584.0,719.0
4,dep,ORD,NK,Other carriers,30.0,5280.0,4624.0,719.0
4,dep,ORD,SY,Other carriers,1.0,186.0,42.0,719.0
4,dep,ORD,UA,United,326.0,58010.0,52753.0,719.0
4,dep,ORD,YX,Other carriers,34.0,2573.0,2453.0,719.0
4,dep,ORF,G7,Other carriers,14.0,700.0,630.0,284.0
4,dep,ORF,UA,United,29.0,5086.0,2368.0,284.0
4,dep,ORF,YX,Other carriers,22.0,1672.0,1554.0,284.0
4,dep,PBI,B6,Other carriers,88.0,13956.0,11532.0,1023.0
4,dep,PBI,UA,United,266.0,46713.0,36899.0,1023.0
4,dep,PDX,AS,Other carriers,27.0,4749.0,4251.0,2434.0
4,dep,PDX,UA,United,30.0,5280.0,4283.0,2434.0
4,dep,PHL,5X,Other carriers,16.0,0.0,0.0,80.0
4,dep,PHX,AA,Other carriers,88.0,16492.0,14637.0,2133.0
4,dep,PHX,DL,Other carriers,1.0,72.0,65.0,2133.0
4,dep,PHX,UA,United,119.0,20638.0,17277.0,2133.0
4,dep,PIT,DL,Other carriers,2.0,237.0,114.0,319.0
4,dep,PIT,NK,Other carriers,27.0,5074.0,3254.0,319.0
4,dep,PIT,YX,Other carriers,126.0,9372.0,8100.0,319.0
4,dep,PTK,UA,United,1.0,179.0,70.0,497.0
4,dep,PWM,G7,Other carriers,30.0,1500.0,1267.0,284.0
4,dep,PWM,UA,United,30.0,5305.0,2536.0,284.0
4,dep,RDU,9E,Other carriers,68.0,5167.0,4755.0,416.0
4,dep,RDU,UA,United,111.0,17680.0,16127.0,416.0
4,dep,RDU,YX,Other carriers,18.0,1368.0,1309.0,416.0
4,dep,RFD,5X,Other carriers,55.0,0.0,0.0,781.0
4,dep,RIC,G7,Other carriers,79.0,3950.0,3450.0,277.0
4,dep,ROC,G7,Other carriers,9.0,450.0,401.0,246.0
4,dep,ROC,UA,United,26.0,4524.0,2559.0,246.0
4,dep,ROC,YX,Other carriers,33.0,2490.0,2175.0,246.0
4,dep,RSW,B6,Other carriers,31.0,5022.0,3754.0,1068.0
4,dep,RSW,NK,Other carriers,15.0,2916.0,1991.0,1068.0
4,dep,RSW,UA,United,179.0,31404.0,24400.0,1068.0
4,dep,SAN,AS,Other carriers,28.0,4965.0,4001.0,2425.0
4,dep,SAN,UA,United,90.0,15543.0,13820.0,2425.0
4,dep,SAT,UA,United,31.0,5536.0,5054.0,1569.0
4,dep,SAV,G4,Other carriers,2.0,312.0,240.0,708.0
4,dep,SAV,UA,United,60.0,9020.0,7219.0,708.0
4,dep,SAV,YX,Other carriers,12.0,894.0,849.0,708.0
4,dep,SCH,TJ,Other carriers,1.0,8.0,1.0,150.0
4,dep,SDF,5X,Other carriers,113.0,0.0,0.0,642.0
4,dep,SDF,YX,Other carriers,53.0,4022.0,3642.0,642.0
4,dep,SEA,AS,Other carriers,80.0,14164.0,12927.0,2402.0
4,dep,SEA,FX,Other carriers,4.0,0.0,0.0,2402.0
4,dep,SEA,UA,United,46.0,7725.0,7277.0,2402.0
4,dep,SFO,AS,Other carriers,75.0,13255.0,11197.0,2565.0
4,dep,SFO,UA,United,325.0,81134.0,67307.0,2565.0
4,dep,SJU,B6,Other carriers,56.0,8834.0,7560.0,1608.0
4,dep,SJU,F9,Other carriers,58.0,13554.0,10932.0,1608.0
4,dep,SJU,UA,United,90.0,17857.0,15609.0,1608.0
4,dep,SLC,DL,Other carriers,60.0,10798.0,9566.0,1969.0
4,dep,SLC,UA,United,30.0,5318.0,3607.0,1969.0
4,dep,SMF,UA,United,30.0,4072.0,3248.0,2500.0
4,dep,SNA,UA,United,89.0,12454.0,10679.0,2434.0
4,dep,SRQ,UA,United,89.0,13741.0,11130.0,1034.0
4,dep,STL,UA,United,26.0,3353.0,3074.0,872.0
4,dep,STL,YX,Other carriers,27.0,2034.0,1760.0,872.0
4,dep,STT,UA,United,30.0,4980.0,4405.0,1634.0
4,dep,SYR,G7,Other carriers,29.0,1450.0,1170.0,195.0
4,dep,SYR,YX,Other carriers,25.0,1882.0,1226.0,195.0
4,dep,TPA,B6,Other carriers,31.0,5022.0,4118.0,997.0
4,dep,TPA,DL,Other carriers,3.0,216.0,163.0,997.0
4,dep,TPA,UA,United,194.0,34504.0,29050.0,997.0
4,dep,TRI,DL,Other carriers,1.0,156.0,156.0,532.0
4,dep,TYS,G4,Other carriers,11.0,1986.0,1722.0,631.0
4,dep,VPS,G4,Other carriers,8.0,1269.0,1162.0,988.0
5,arr,ABE,G7,Other carriers,1.0,50.0,40.0,67.0
5,arr,ABE,UA,United,1.0,179.0,139.0,67.0
5,arr,ACY,NK,Other carriers,1.0,176.0,96.0,88.0
5,arr,AEX,37Q,Other carriers,1.0,155.0,64.0,1212.0
5,arr,AEX,GCA,Other carriers,5.0,854.0,313.0,1212.0
5,arr,ALB,FX,Other carriers,1.0,0.0,0.0,143.0
5,arr,ALB,UA,United,2.0,358.0,170.0,143.0
5,arr,ANC,FX,Other carriers,23.0,0.0,0.0,3370.0
5,arr,ANC,UA,United,10.0,1660.0,772.0,3370.0
5,arr,ATL,DL,Other carriers,259.0,47488.0,39379.0,746.0
5,arr,ATL,F9,Other carriers,39.0,7872.0,7023.0,746.0
5,arr,ATL,NK,Other carriers,31.0,6613.0,5867.0,746.0
5,arr,ATL,SY,Other carriers,1.0,186.0,47.0,746.0
5,arr,ATL,UA,United,118.0,18142.0,15380.0,746.0
5,arr,ATL,YX,Other carriers,6.0,456.0,431.0,746.0
5,arr,ATW,G4,Other carriers,3.0,540.0,347.0,772.0
5,arr,AUS,NK,Other carriers,28.0,5020.0,4576.0,1504.0
5,arr,AUS,UA,United,104.0,17267.0,14860.0,1504.0
5,arr,AVL,G4,Other carriers,12.0,2040.0,1647.0,583.0
5,arr,AVL,G7,Other carriers,10.0,500.0,360.0,583.0
5,arr,AVL,YX,Other carriers,9.0,684.0,406.0,583.0
5,arr,BDL,UA,United,2.0,358.0,252.0,116.0
5,arr,BED,GCA,Other carriers,1.0,150.0,94.0,193.0
5,arr,BFI,DL,Other carriers,1.0,72.0,59.0,2401.0
5,arr,BGR,YX,Other carriers,25.0,1882.0,1468.0,393.0
5,arr,BNA,NK,Other carriers,29.0,5295.0,4459.0,748.0
5,arr,BNA,SY,Other carriers,1.0,186.0,47.0,748.0
5,arr,BNA,UA,United,119.0,18610.0,15579.0,748.0
5,arr,BNA,YX,Other carriers,2.0,152.0,130.0,748.0
5,arr,BOS,5X,Other carriers,7.0,0.0,0.0,200.0
5,arr,BOS,FX,Other carriers,24.0,0.0,0.0,200.0
5,arr,BOS,UA,United,161.0,26747.0,15327.0,200.0
5,arr,BOS,YX,Other carriers,81.0,6051.0,3627.0,200.0
5,arr,BQN,UA,United,31.0,5549.0,4746.0,1585.0
5,arr,BTV,UA,United,21.0,3534.0,1227.0,266.0
5,arr,BTV,YX,Other carriers,33.0,2436.0,1324.0,266.0
5,arr,BUF,G7,Other carriers,31.0,1550.0,1298.0,282.0
5,arr,BUF,UA,United,23.0,3151.0,2132.0,282.0
5,arr,BUF,YX,Other carriers,4.0,304.0,281.0,282.0
5,arr,BWI,AA,Other carriers,1.0,172.0,162.0,169.0
5,arr,BWI,FX,Other carriers,17.0,0.0,0.0,169.0
5,arr,BWI,NK,Other carriers,1.0,176.0,157.0,169.0
5,arr,BWI,UA,United,1.0,166.0,153.0,169.0
5,arr,BZN,UA,United,10.0,1673.0,1203.0,1882.0
5,arr,CAE,5X,Other carriers,2.0,0.0,0.0,602.0
5,arr,CHS,NK,Other carriers,45.0,7920.0,5755.0,628.0
5,arr,CHS,UA,United,68.0,10624.0,7492.0,628.0
5,arr,CHS,YX,Other carriers,2.0,152.0,97.0,628.0
5,arr,CLE,UA,United,88.0,13796.0,9610.0,404.0
5,arr,CLE,YX,Other carriers,23.0,1724.0,1146.0,404.0
5,arr,CLT,AA,Other carriers,147.0,25284.0,21477.0,529.0
5,arr,CLT,NK,Other carriers,19.0,3942.0,3117.0,529.0
5,arr,CLT,SY,Other carriers,2.0,372.0,42.0,529.0
5,arr,CLT,UA,United,81.0,12485.0,9330.0,529.0
5,arr,CLT,YX,Other carriers,1.0,76.0,72.0,529.0
5,arr,CMH,NK,Other carriers,7.0,1232.0,512.0,463.0
5,arr,CMH,YX,Other carriers,71.0,5354.0,4626.0,463.0
5,arr,COS,SY,Other carriers,1.0,186.0,46.0,1623.0
5,arr,CRW,MX,Other carriers,13.0,1768.0,916.0,427.0
5,arr,CVG,9E,Other carriers,24.0,1818.0,1497.0,569.0
5,arr,CVG,ABX,Other carriers,1.0,0.0,0.0,569.0
5,arr,CVG,G4,Other carriers,9.0,1569.0,1349.0,569.0
5,arr,CVG,G7,Other carriers,24.0,1200.0,945.0,569.0
5,arr,CVG,UA,United,3.0,378.0,285.0,569.0
5,arr,CVG,YX,Other carriers,26.0,1964.0,1825.0,569.0
5,arr,DAL,SY,Other carriers,1.0,186.0,41.0,1365.0
5,arr,DCA,G7,Other carriers,142.0,7100.0,4793.0,199.0
5,arr,DCA,YX,Other carriers,36.0,2736.0,1739.0,199.0
5,arr,DEN,UA,United,229.0,40536.0,34632.0,1605.0
5,arr,DFW,5X,Other carriers,11.0,0.0,0.0,1372.0
5,arr,DFW,AA,Other carriers,113.0,20576.0,18202.0,1372.0
5,arr,DFW,NK,Other carriers,28.0,6398.0,5784.0,1372.0
5,arr,DFW,UA,United,94.0,14177.0,12633.0,1372.0
5,arr,DSM,G4,Other carriers,3.0,540.0,489.0,1017.0
5,arr,DTW,DL,Other carriers,117.0,13120.0,10952.0,488.0
5,arr,DTW,G7,Other carriers,2.0,100.0,94.0,488.0
5,arr,DTW,NK,Other carriers,23.0,4890.0,3890.0,488.0
5,arr,DTW,UA,United,32.0,5546.0,4586.0,488.0
5,arr,DTW,YX,Other carriers,10.0,730.0,636.0,488.0
5,arr,EWR,LF,Other carriers,1.0,16.0,0.0,0.0
5,arr,EYW,UA,United,30.0,3780.0,3112.0,1196.0
5,arr,FLL,B6,Other carriers,91.0,14730.0,11252.0,1065.0
5,arr,FLL,NK,Other carriers,65.0,13901.0,12524.0,1065.0
5,arr,FLL,UA,United,164.0,29135.0,24914.0,1065.0
5,arr,GRR,G4,Other carriers,3.0,540.0,336.0,605.0
5,arr,GRR,G7,Other carriers,2.0,100.0,87.0,605.0
5,arr,GRR,YX,Other carriers,42.0,3144.0,2574.0,605.0
5,arr,GSO,FX,Other carriers,17.0,0.0,0.0,445.0
5,arr,GSO,G7,Other carriers,49.0,2450.0,1868.0,445.0
5,arr,GSP,YX,Other carriers,49.0,3676.0,3291.0,594.0
5,arr,HHH,YX,Other carriers,24.0,1824.0,1013.0,687.0
5,arr,HNL,UA,United,1.0,0.0,0.0,4962.0
5,arr,HOU,SY,Other carriers,1.0,186.0,47.0,1411.0
5,arr,HPN,DL,Other carriers,1.0,72.0,0.0,35.0
5,arr,IAD,FX,Other carriers,19.0,0.0,0.0,212.0
5,arr,IAD,G7,Other carriers,2.0,100.0,49.0,212.0
